YP_498998.1	OFK37428.1	100.000	494	0	0	1	494	1	494	0.0	984	100.00
YP_498998.1	OFP02744.1	99.190	494	4	0	1	494	1	494	0.0	978	99.39
YP_498998.1	OFO30956.1	98.988	494	5	0	1	494	1	494	0.0	976	99.39
YP_498998.1	OHS03985.1	98.381	494	8	0	1	494	1	494	0.0	974	99.19
YP_498998.1	OHS60173.1	97.976	494	10	0	1	494	1	494	0.0	971	99.19
YP_498998.1	OHR99517.1	98.381	494	8	0	1	494	1	494	0.0	970	98.99
YP_498998.1	OHR91109.1	98.178	494	9	0	1	494	1	494	0.0	968	98.79
YP_498998.1	OHO90230.1	97.976	494	10	0	1	494	1	494	0.0	966	98.99
YP_498998.1	OFO17884.1	97.571	494	12	0	1	494	1	494	0.0	965	98.99
YP_498998.1	OHS21851.1	97.773	494	11	0	1	494	1	494	0.0	964	98.79
YP_498998.1	OHP79614.1	96.964	494	15	0	1	494	1	494	0.0	963	98.99
YP_498998.1	CDR61347.1	93.927	494	30	0	1	494	1	494	0.0	890	97.98
YP_498998.1	PNZ50037.1	94.130	494	29	0	1	494	1	494	0.0	889	97.77
YP_498998.1	PTG25271.1	63.727	499	176	1	1	494	1	499	0.0	654	81.96
YP_498998.1	PTH09346.1	63.727	499	176	1	1	494	1	499	0.0	654	81.96
YP_498998.1	KDE95407.1	63.527	499	177	1	1	494	1	499	0.0	653	81.96
YP_498998.1	EFS16770.1	63.527	499	177	1	1	494	1	499	0.0	652	81.76
YP_498998.1	EEE49271.1	63.727	499	176	1	1	494	1	499	0.0	651	81.96
YP_498998.1	EGS41074.1	63.727	499	176	1	1	494	8	506	0.0	651	81.96
YP_498998.1	RIO54616.1	63.126	499	179	1	1	494	1	499	0.0	645	80.76
YP_498998.1	CUT97739.1	63.727	499	176	1	1	494	1	499	0.0	640	82.16
YP_498998.1	PTK65797.1	60.922	499	190	1	1	494	1	499	0.0	625	78.96
YP_498998.1	RIO92343.1	61.323	499	188	2	1	494	1	499	0.0	625	79.16
YP_498998.1	EHS05033.1	61.323	499	188	1	1	494	1	499	0.0	624	78.96
YP_498998.1	EFU83317.1	61.122	499	189	1	1	494	1	499	0.0	622	78.76
YP_498998.1	PNH23047.1	60.922	499	190	2	1	494	1	499	0.0	621	78.76
YP_498998.1	BAE05870.1	61.122	499	189	2	1	494	1	499	0.0	620	78.76
YP_498998.1	PNM81571.1	61.122	499	189	2	1	494	1	499	0.0	620	78.76
YP_498998.1	OFM12848.1	60.922	499	190	2	1	494	1	499	0.0	620	78.96
YP_498998.1	AKC77197.1	60.922	499	190	2	1	494	1	499	0.0	620	78.96
YP_498998.1	PTK48988.1	61.122	499	189	2	1	494	1	499	0.0	619	78.76
YP_498998.1	PTK54183.1	60.922	499	190	2	1	494	1	499	0.0	619	78.76
YP_498998.1	EZI36533.1	60.922	499	190	2	1	494	1	499	0.0	618	78.76
YP_498998.1	PTK41893.1	60.922	499	190	2	1	494	1	499	0.0	618	78.76
YP_498998.1	PTK50284.1	60.721	499	191	2	1	494	1	499	0.0	617	78.56
YP_498998.1	KGJ25735.1	60.721	499	191	2	1	494	1	499	0.0	617	78.76
YP_498998.1	PTK55396.1	60.721	499	191	2	1	494	1	499	0.0	616	78.56
YP_498998.1	KAK58271.1	61.323	499	188	1	1	494	1	499	0.0	615	78.76
YP_498998.1	PNN29343.1	60.521	499	192	2	1	494	1	499	0.0	615	78.56
YP_498998.1	ADC88529.1	61.122	499	189	1	1	494	1	499	0.0	615	78.76
YP_498998.1	PLA23398.1	60.721	499	191	1	1	494	1	499	0.0	613	79.36
YP_498998.1	KPG89647.1	60.521	499	192	1	1	494	1	499	0.0	612	79.36
YP_498998.1	PTK33369.1	60.521	499	192	1	1	494	1	499	0.0	611	78.76
YP_498998.1	RIO56673.1	60.521	499	192	1	1	494	1	499	0.0	610	78.96
YP_498998.1	EFS20227.1	60.321	499	193	1	1	494	1	499	0.0	610	78.96
YP_498998.1	EEK13225.1	60.321	499	193	1	1	494	1	499	0.0	610	78.96
YP_498998.1	PAK63840.1	62.124	499	184	1	1	494	1	499	0.0	609	81.16
YP_498998.1	OAO01687.1	60.321	499	193	1	1	494	1	499	0.0	608	79.16
YP_498998.1	RIM34214.1	62.124	499	184	1	1	494	1	499	0.0	608	81.16
YP_498998.1	PTK31236.1	60.120	499	194	1	1	494	1	499	0.0	608	78.56
YP_498998.1	POA01831.1	62.325	499	183	1	1	494	1	499	0.0	608	80.76
YP_498998.1	PTK38019.1	60.120	499	194	1	1	494	1	499	0.0	607	78.56
YP_498998.1	PNZ08205.1	53.373	504	225	2	1	494	1	504	0.0	539	73.02
YP_498998.1	SQJ08337.1	49.203	502	247	2	1	494	1	502	1.31e-157	465	69.92
YP_498998.1	PTH26208.1	48.805	502	249	2	1	494	4	505	3.88e-154	456	70.12
YP_498998.1	RDW21412.1	47.106	501	257	2	1	494	4	503	4.32e-154	456	67.86
YP_498998.1	PTH19249.1	48.606	502	250	2	1	494	4	505	1.20e-153	455	69.92
YP_498998.1	PAE36547.1	41.317	501	286	2	1	494	4	503	3.32e-128	390	63.27
YP_498998.1	EFV71797.1	41.317	501	286	2	1	494	4	503	4.69e-128	390	63.27
YP_498998.1	EQM29257.1	41.317	501	286	2	1	494	4	503	4.90e-128	390	63.27
YP_498998.1	OJT54887.1	41.317	501	286	2	1	494	4	503	6.15e-128	389	63.27
YP_498998.1	KSZ61568.1	60.643	498	191	1	1	493	1	498	0.0	621	80.12
YP_498998.1	EJD91831.1	60.643	498	191	1	1	493	1	498	0.0	620	80.12
YP_498998.1	EHR99210.1	60.442	498	192	1	1	493	1	498	0.0	620	79.92
YP_498998.1	PIH13000.1	60.442	498	192	1	1	493	1	498	0.0	620	80.12
YP_498998.1	EHM73374.1	60.241	498	193	1	1	493	1	498	0.0	619	79.92
YP_498998.1	KXH23625.1	61.200	500	185	3	1	493	1	498	0.0	616	81.20
YP_498998.1	EFV88013.1	60.241	498	193	1	1	493	1	498	0.0	615	79.92
YP_498998.1	EJD95653.1	61.200	500	185	3	1	493	1	498	0.0	615	81.00
YP_498998.1	EJE30230.1	61.200	500	185	3	1	493	3	500	0.0	614	81.00
